QueryId,DocumentId
31,407
31,408
31,417
31,420
31,2
31,4
31,5
31,7
31,8
31,10
31,11
31,13
31,16
31,17
31,19
31,22
31,25
31,28
31,29
31,30
31,31
31,32
31,34
31,35
31,37
31,38
31,40
31,41
31,45
31,50
31,51
31,52
31,58
31,59
31,60
31,61
31,62
31,63
31,64
31,65
31,66
31,68
31,69
31,72
31,73
31,76
31,77
31,78
31,80
31,83
31,85
31,87
31,92
31,95
31,96
31,97
31,101
31,105
31,106
31,110
31,111
31,112
31,113
31,114
31,118
31,119
31,120
31,123
31,124
31,125
31,127
31,129
31,134
31,136
31,137
31,141
31,143
31,145
31,147
31,149
31,151
31,153
31,154
31,158
31,161
31,163
31,164
31,166
31,167
31,169
31,171
31,172
31,173
31,174
31,177
31,179
31,180
31,184
31,187
31,190
31,191
31,193
31,196
31,199
31,201
31,203
31,207
31,209
31,211
31,212
31,213
31,214
31,216
31,218
31,219
31,220
31,221
31,222
31,224
31,226
31,229
31,230
31,231
31,232
31,237
31,240
31,244
31,248
31,249
31,250
31,259
31,260
31,262
31,263
31,265
31,270
31,274
31,277
31,281
31,282
31,284
31,286
31,287
31,288
31,291
31,292
31,293
31,304
31,307
31,308
31,309
31,314
31,317
31,320
31,322
31,325
31,331
31,332
31,339
31,340
31,341
31,342
31,344
31,347
31,351
31,352
31,353
31,355
31,356
31,358
31,359
31,362
31,363
31,365
31,366
31,368
31,379
31,381
31,383
31,385
31,387
31,388
31,389
31,392
31,393
31,395
31,396
31,397
31,400
31,403
31,406
31,410
31,411
31,412
31,413
31,414
31,419
31,421
31,422
31,423
36,217
36,121
36,211
36,359
36,370
36,200
36,326
36,367
36,382
36,70
36,100
36,304
36,334
36,139
36,352
36,343
36,142
36,210
36,140
36,218
36,388
36,267
36,407
36,361
36,27
36,177
36,383
36,99
36,323
36,344
36,399
36,308
36,320
36,349
36,236
36,297
36,408
36,156
36,159
36,257
36,309
36,391
36,192
36,355
36,377
36,410
36,412
36,14
36,28
36,55
36,94
36,233
36,331
36,6
36,33
36,86
36,259
36,277
36,279
36,319
36,10
36,105
36,115
36,178
36,179
36,234
36,284
36,288
36,306
36,327
36,345
36,50
36,60
36,106
36,119
36,175
36,176
36,224
36,252
36,296
36,298
36,335
36,1
36,11
36,23
36,38
36,47
36,67
36,71
36,93
36,158
36,164
36,203
36,219
36,237
36,238
36,242
36,258
36,260
36,268
36,269
36,280
36,292
36,392
36,419
36,422
36,3
36,9
36,25
36,36
36,90
36,102
36,108
36,113
36,118
36,124
36,132
36,141
36,146
36,209
36,235
36,264
36,272
36,287
36,302
36,316
36,338
36,363
36,384
36,389
36,404
36,12
36,30
36,35
36,37
36,39
36,43
36,44
36,46
36,58
36,61
36,65
36,68
36,89
36,127
36,128
36,138
36,148
36,149
36,157
36,160
36,170
36,171
36,174
36,180
36,185
36,194
36,195
36,198
36,202
36,213
36,215
36,227
36,228
36,230
36,231
36,255
36,276
36,291
36,294
36,313
36,315
36,328
36,337
36,339
36,346
36,348
36,350
36,356
36,358
36,364
36,368
36,372
36,376
36,386
36,395
36,406
36,411
36,417
36,2
36,4
36,5
36,7
36,8
36,13
36,15
36,16
36,17
36,18
36,19
36,20
36,21
36,22
36,24
36,26
36,29
36,31
36,32
36,34
36,40
36,41
36,42
36,45
36,48
36,49
36,51
36,52
36,53
36,54
36,56
36,57
36,59
36,62
36,63
36,64
36,66
36,69
36,72
36,73
36,74
36,75
36,76
36,77
36,78
36,79
36,80
36,81
36,82
36,83
36,84
36,85
36,87
36,88
36,91
36,92
36,95
36,96
36,97
36,98
36,101
36,103
36,104
36,107
36,109
36,110
36,111
36,112
36,114
36,116
36,117
36,120
36,122
36,123
36,125
36,126
36,129
36,130
36,131
36,133
36,134
36,135
36,136
36,137
36,143
36,144
36,145
36,147
36,150
36,151
36,152
36,153
36,154
36,155
36,161
36,162
36,163
36,165
36,166
36,167
36,168
36,169
36,172
36,173
36,181
36,182
36,183
36,184
36,186
36,187
36,188
36,189
36,190
36,191
36,193
36,196
36,197
36,199
36,201
36,204
36,205
36,206
36,207
36,208
36,212
36,214
36,216
36,220
36,221
36,222
36,223
36,225
36,226
36,229
36,232
36,239
36,240
36,241
36,243
36,244
36,245
36,246
36,247
36,248
36,249
36,250
36,251
36,253
36,254
36,256
36,261
36,262
36,263
36,265
36,266
36,270
36,271
36,273
36,274
36,275
36,278
36,281
36,282
36,283
36,285
36,286
36,289
36,290
36,293
36,295
36,299
36,300
36,301
36,303
36,305
36,307
36,310
36,311
36,312
36,314
36,317
36,318
36,321
36,322
36,324
36,325
36,329
36,330
36,332
36,333
36,336
36,340
36,341
36,342
36,347
36,351
36,353
36,354
36,357
36,360
36,362
36,365
36,366
36,369
36,371
36,373
36,374
36,375
36,378
36,379
36,380
36,381
36,385
36,387
36,390
36,393
36,394
36,396
36,397
36,398
36,400
36,401
36,402
36,403
36,405
36,409
36,413
36,414
36,415
36,416
36,418
36,420
36,421
36,423
38,47
38,48
38,89
38,326
38,334
38,121
38,228
38,202
38,294
38,135
38,272
38,12
38,343
38,174
38,211
38,185
38,306
38,1
38,333
38,402
38,32
38,349
38,254
38,367
38,308
38,53
38,54
38,148
38,370
38,152
38,157
38,170
38,304
38,384
38,359
38,366
38,169
38,350
38,356
38,38
38,290
38,407
38,313
38,17
38,295
38,156
38,378
38,221
38,348
38,99
38,10
38,45
38,271
38,194
38,418
38,247
38,382
38,315
38,273
38,186
38,195
38,171
38,166
38,192
38,204
38,345
38,257
38,222
38,164
38,252
38,5
38,13
38,93
38,280
38,140
38,421
38,215
38,403
38,216
38,307
38,338
38,404
38,394
38,329
38,25
38,316
38,323
38,19
38,245
38,385
38,301
38,29
38,352
38,406
38,422
38,236
38,151
38,291
38,208
38,11
38,287
38,376
38,377
38,408
38,285
38,65
38,145
38,190
38,360
38,100
38,268
38,283
38,364
38,395
38,23
38,191
38,335
38,328
38,416
38,33
38,239
38,49
38,123
38,396
38,399
38,44
38,56
38,159
38,35
38,61
38,88
38,92
38,278
38,341
38,162
38,274
38,297
38,342
38,419
38,20
38,69
38,90
38,217
38,255
38,321
38,21
38,60
38,113
38,188
38,234
38,256
38,392
38,85
38,97
38,225
38,357
38,6
38,27
38,34
38,95
38,116
38,117
38,78
38,155
38,160
38,193
38,251
38,270
38,147
38,210
38,213
38,253
38,264
38,293
38,4
38,30
38,43
38,96
38,133
38,173
38,292
38,346
38,374
38,31
38,87
38,153
38,158
38,233
38,235
38,312
38,379
38,73
38,86
38,91
38,128
38,143
38,238
38,250
38,261
38,281
38,411
38,413
38,26
38,80
38,102
38,103
38,177
38,237
38,262
38,266
38,279
38,332
38,3
38,15
38,50
38,71
38,79
38,286
38,322
38,327
38,383
38,405
38,41
38,58
38,59
38,64
38,67
38,75
38,81
38,83
38,84
38,94
38,104
38,141
38,142
38,144
38,146
38,154
38,182
38,189
38,201
38,212
38,219
38,227
38,240
38,242
38,246
38,248
38,269
38,277
38,282
38,289
38,331
38,347
38,353
38,358
38,363
38,372
38,390
38,391
38,393
38,7
38,9
38,16
38,22
38,40
38,42
38,46
38,82
38,120
38,126
38,130
38,139
38,163
38,175
38,176
38,184
38,198
38,199
38,220
38,232
38,259
38,263
38,288
38,298
38,300
38,305
38,310
38,318
38,337
38,344
38,397
38,410
38,420
38,423
38,2
38,8
38,14
38,18
38,24
38,28
38,36
38,37
38,39
38,51
38,52
38,55
38,57
38,62
38,63
38,66
38,68
38,70
38,72
38,74
38,76
38,77
38,98
38,101
38,105
38,106
38,107
38,108
38,109
38,110
38,111
38,112
38,114
38,115
38,118
38,119
38,122
38,124
38,125
38,127
38,129
38,131
38,132
38,134
38,136
38,137
38,138
38,149
38,150
38,161
38,165
38,167
38,168
38,172
38,178
38,179
38,180
38,181
38,183
38,187
38,196
38,197
38,200
38,203
38,205
38,206
38,207
38,209
38,214
38,218
38,223
38,224
38,226
38,229
38,230
38,231
38,241
38,243
38,244
38,249
38,258
38,260
38,265
38,267
38,275
38,276
38,284
38,296
38,299
38,302
38,303
38,309
38,311
38,314
38,317
38,319
38,320
38,324
38,325
38,330
38,336
38,339
38,340
38,351
38,354
38,355
38,361
38,362
38,365
38,368
38,369
38,371
38,373
38,375
38,380
38,381
38,386
38,387
38,388
38,389
38,398
38,400
38,401
38,409
38,412
38,414
38,415
38,417
39,360
39,277
39,394
39,189
39,219
39,265
39,173
39,22
39,255
39,150
39,73
39,286
39,88
39,133
39,266
39,332
39,326
39,134
39,391
39,81
39,264
39,121
39,122
39,38
39,349
39,40
39,56
39,294
39,271
39,308
39,301
39,103
39,387
39,211
39,99
39,193
39,156
39,182
39,247
39,257
39,12
39,345
39,86
39,234
39,175
39,253
39,245
39,284
39,307
39,231
39,403
39,228
39,374
39,49
39,280
39,160
39,230
39,335
39,304
39,334
39,24
39,20
39,98
39,262
39,90
39,370
39,344
39,87
39,100
39,229
39,259
39,226
39,32
39,261
39,328
39,195
39,376
39,148
39,176
39,373
39,389
39,107
39,141
39,359
39,62
39,91
39,71
39,143
39,270
39,377
39,171
39,268
39,327
39,93
39,115
39,369
39,324
39,112
39,358
39,45
39,47
39,157
39,288
39,298
39,194
39,214
39,251
39,302
39,92
39,169
39,170
39,290
39,177
39,183
39,205
39,312
39,348
39,89
39,104
39,130
39,135
39,145
39,152
39,292
39,366
39,13
39,42
39,79
39,158
39,212
39,281
39,341
39,34
39,61
39,76
39,202
39,221
39,233
39,322
39,323
39,333
39,361
39,379
39,398
39,25
39,37
39,66
39,70
39,74
39,94
39,125
39,159
39,223
39,235
39,244
39,246
39,272
39,293
39,297
39,319
39,350
39,381
39,383
39,392
39,407
39,408
39,1
39,27
39,29
39,35
39,50
39,57
39,78
39,102
39,116
39,128
39,131
39,139
39,140
39,142
39,188
39,196
39,197
39,210
39,225
39,236
39,238
39,243
39,283
39,285
39,309
39,314
39,321
39,343
39,355
39,365
39,367
39,371
39,372
39,378
39,388
39,390
39,400
39,405
39,406
39,410
39,414
39,5
39,7
39,14
39,30
39,33
39,36
39,39
39,41
39,43
39,54
39,55
39,58
39,64
39,67
39,69
39,77
39,101
39,106
39,110
39,113
39,114
39,117
39,119
39,129
39,138
39,144
39,149
39,153
39,155
39,164
39,166
39,167
39,168
39,186
39,199
39,200
39,204
39,207
39,208
39,215
39,220
39,224
39,240
39,241
39,250
39,252
39,256
39,273
39,287
39,289
39,296
39,300
39,303
39,305
39,313
39,317
39,320
39,325
39,339
39,340
39,351
39,356
39,384
39,395
39,399
39,409
39,412
39,421
39,422
39,2
39,3
39,4
39,6
39,8
39,9
39,10
39,11
39,15
39,16
39,17
39,18
39,19
39,21
39,23
39,26
39,28
39,31
39,44
39,46
39,48
39,51
39,52
39,53
39,59
39,60
39,63
39,65
39,68
39,72
39,75
39,80
39,82
39,83
39,84
39,85
39,95
39,96
39,97
39,105
39,108
39,109
39,111
39,118
39,120
39,123
39,124
39,126
39,127
39,132
39,136
39,137
39,146
39,147
39,151
39,154
39,161
39,162
39,163
39,165
39,172
39,174
39,178
39,179
39,180
39,181
39,184
39,185
39,187
39,190
39,191
39,192
39,198
39,201
39,203
39,206
39,209
39,213
39,216
39,217
39,218
39,222
39,227
39,232
39,237
39,239
39,242
39,248
39,249
39,254
39,258
39,260
39,263
39,267
39,269
39,274
39,275
39,276
39,278
39,279
39,282
39,291
39,295
39,299
39,306
39,310
39,311
39,315
39,316
39,318
39,329
39,330
39,331
39,336
39,337
39,338
39,342
39,346
39,347
39,352
39,353
39,354
39,357
39,362
39,363
39,364
39,368
39,375
39,380
39,382
39,385
39,386
39,393
39,396
39,397
39,401
39,402
39,404
39,411
39,413
39,415
39,416
39,417
39,418
39,419
39,420
39,423
42,47
42,1
42,69
42,54
42,284
42,53
42,215
42,157
42,202
42,116
42,89
42,174
42,228
42,231
42,260
42,90
42,135
42,48
42,121
42,23
42,56
42,291
42,402
42,348
42,101
42,254
42,294
42,315
42,334
42,351
42,272
42,203
42,392
42,193
42,271
42,99
42,38
42,290
42,313
42,232
42,343
42,384
42,382
42,108
42,149
42,132
42,247
42,374
42,91
42,367
42,349
42,292
42,283
42,261
42,26
42,295
42,359
42,399
42,32
42,155
42,93
42,71
42,124
42,319
42,333
42,20
42,418
42,88
42,326
42,306
42,329
42,151
42,211
42,43
42,280
42,378
42,148
42,201
42,82
42,352
42,100
42,363
42,321
42,370
42,80
42,236
42,65
42,407
42,361
42,258
42,411
42,55
42,335
42,39
42,275
42,142
42,140
42,159
42,221
42,405
42,27
42,156
42,79
42,366
42,316
42,152
42,356
42,279
42,255
42,309
42,33
42,401
42,419
42,259
42,6
42,11
42,138
42,394
42,304
42,420
42,327
42,209
42,344
42,5
42,249
42,178
42,379
42,308
42,377
42,339
42,200
42,176
42,195
42,143
42,46
42,266
42,213
42,120
42,338
42,34
42,296
42,241
42,139
42,73
42,268
42,422
42,238
42,14
42,285
42,103
42,269
42,119
42,242
42,105
42,133
42,177
42,262
42,223
42,86
42,168
42,277
42,49
42,318
42,403
42,230
42,323
42,246
42,160
42,298
42,225
42,146
42,322
42,328
42,144
42,169
42,194
42,396
42,253
42,141
42,410
42,395
42,115
42,286
42,185
42,51
42,134
42,173
42,289
42,37
42,128
42,372
42,70
42,136
42,240
42,219
42,287
42,257
42,391
42,408
42,267
42,164
42,237
42,154
42,310
42,67
42,158
42,191
42,293
42,107
42,307
42,45
42,130
42,226
42,24
42,423
42,305
42,389
42,50
42,373
42,414
42,104
42,113
42,117
42,243
42,9
42,270
42,273
42,397
42,337
42,196
42,371
42,21
42,383
42,197
42,301
42,83
42,92
42,413
42,278
42,380
42,212
42,404
42,393
42,227
42,64
42,112
42,355
42,13
42,163
42,235
42,390
42,288
42,345
42,161
42,131
42,263
42,162
42,299
42,85
42,353
42,61
42,358
42,417
42,192
42,10
42,234
42,346
42,44
42,179
42,127
42,170
42,171
42,217
42,376
42,386
42,35
42,58
42,406
42,412
42,30
42,68
42,180
42,198
42,276
42,350
42,368
42,364
42,12
42,175
42,186
42,122
42,7
42,324
42,94
42,189
42,416
42,25
42,76
42,188
42,303
42,331
42,388
42,22
42,42
42,72
42,183
42,252
42,126
42,208
42,332
42,41
42,62
42,75
42,81
42,182
42,224
42,229
42,387
42,398
42,167
42,281
42,300
42,341
42,360
42,409
42,77
42,84
42,87
42,97
42,147
42,204
42,205
42,210
42,233
42,244
42,245
42,250
42,264
42,265
42,311
42,330
42,421
42,2
42,18
42,28
42,52
42,74
42,78
42,96
42,98
42,153
42,166
42,256
42,274
42,314
42,340
42,400
42,415
42,31
42,36
42,57
42,59
42,102
42,118
42,137
42,145
42,150
42,165
42,181
42,216
42,297
42,320
42,342
42,354
42,365
42,369
42,385
42,4
42,15
42,16
42,60
42,110
42,123
42,199
42,207
42,222
42,312
42,325
42,19
42,63
42,95
42,106
42,109
42,111
42,114
42,125
42,190
42,206
42,214
42,218
42,239
42,248
42,251
42,336
42,357
42,3
42,8
42,17
42,29
42,40
42,129
42,172
42,184
42,220
42,302
42,347
42,362
42,375
42,381
42,66
42,187
42,282
42,317
43,341
43,329
43,290
43,367
43,279
43,306
43,113
43,404
43,38
43,295
43,192
43,21
43,186
43,307
43,343
43,315
43,271
43,294
43,1
43,345
43,261
43,289
43,15
43,146
43,263
43,276
43,385
43,185
43,158
43,53
43,292
43,2
43,90
43,96
43,104
43,330
43,147
43,48
43,238
43,280
43,98
43,237
43,396
43,71
43,188
43,273
43,416
43,111
43,114
43,123
43,130
43,145
43,274
43,275
43,401
43,415
43,105
43,234
43,313
43,335
43,35
43,102
43,148
43,174
43,184
43,255
43,320
43,6
43,11
43,47
43,116
43,159
43,213
43,223
43,239
43,254
43,317
43,326
43,344
43,349
43,20
43,32
43,33
43,66
43,69
43,70
43,73
43,84
43,110
43,112
43,162
43,166
43,193
43,202
43,205
43,212
43,252
43,253
43,291
43,305
43,318
43,328
43,334
43,337
43,339
43,360
43,373
43,375
43,378
43,388
43,403
43,170
43,172
43,173
43,178
43,187
43,189
43,190
43,216
43,232
43,259
43,265
43,296
43,363
43,394
43,417
43,418
43,3
43,4
43,5
43,7
43,8
43,9
43,10
43,12
43,13
43,14
43,16
43,17
43,18
43,19
43,22
43,23
43,24
43,25
43,26
43,27
43,28
43,29
43,30
43,31
43,34
43,36
43,37
43,39
43,40
43,41
43,42
43,43
43,44
43,45
43,46
43,49
43,50
43,51
43,52
43,54
43,55
43,56
43,57
43,58
43,59
43,60
43,61
43,62
43,63
43,64
43,65
43,67
43,68
43,72
43,74
43,75
43,76
43,77
43,78
43,79
43,80
43,81
43,82
43,83
43,85
43,86
43,87
43,88
43,89
43,91
43,92
43,93
43,94
43,95
43,97
43,99
43,100
43,101
43,103
43,106
43,107
43,108
43,109
43,115
43,117
43,118
43,119
43,120
43,121
43,122
43,124
43,125
43,126
43,127
43,128
43,129
43,131
43,132
43,133
43,134
43,135
43,136
43,137
43,138
43,139
43,140
43,141
43,142
43,143
43,144
43,149
43,150
43,151
43,152
43,153
43,154
43,155
43,156
43,157
43,160
43,161
43,163
43,164
43,165
43,167
43,168
43,169
43,171
43,175
43,176
43,177
43,179
43,180
43,181
43,182
43,183
43,191
43,194
43,195
43,196
43,197
43,198
43,199
43,200
43,201
43,203
43,204
43,206
43,207
43,208
43,209
43,210
43,211
43,214
43,215
43,217
43,218
43,219
43,220
43,221
43,222
43,224
43,225
43,226
43,227
43,228
43,229
43,230
43,231
43,233
43,235
43,236
43,240
43,241
43,242
43,243
43,244
43,245
43,246
43,247
43,248
43,249
43,250
43,251
43,256
43,257
43,258
43,260
43,262
43,264
43,266
43,267
43,268
43,269
43,270
43,272
43,277
43,278
43,281
43,282
43,283
43,284
43,285
43,286
43,287
43,288
43,293
43,297
43,298
43,299
43,300
43,301
43,302
43,303
43,304
43,308
43,309
43,310
43,311
43,312
43,314
43,316
43,319
43,321
43,322
43,323
43,324
43,325
43,327
43,331
43,332
43,333
43,336
43,338
43,340
43,342
43,346
43,347
43,348
43,350
43,351
43,352
43,353
43,354
43,355
43,356
43,357
43,358
43,359
43,361
43,362
43,364
43,365
43,366
43,368
43,369
43,370
43,371
43,372
43,374
43,376
43,377
43,379
43,380
43,381
43,382
43,383
43,384
43,386
43,387
43,389
43,390
43,391
43,392
43,393
43,395
43,397
43,398
43,399
43,400
43,402
43,405
43,406
43,407
43,408
43,409
43,410
43,411
43,412
43,413
43,414
43,419
43,420
43,421
43,422
43,423
45,47
45,294
45,156
45,271
45,32
45,253
45,261
45,20
45,121
45,1
45,343
45,262
45,229
45,148
45,272
45,71
45,167
45,365
45,54
45,379
45,333
45,202
45,39
45,182
45,9
45,247
45,408
45,144
45,371
45,264
45,122
45,48
45,241
45,58
45,311
45,75
45,337
45,370
45,139
45,369
45,382
45,196
45,328
45,70
45,301
45,207
45,326
45,110
45,284
45,175
45,293
45,302
45,188
45,303
45,155
45,56
45,335
45,290
45,358
45,157
45,176
45,258
45,53
45,38
45,88
45,391
45,292
45,243
45,131
45,281
45,390
45,103
45,93
45,31
45,355
45,410
45,69
45,117
45,400
45,174
45,79
45,107
45,160
45,61
45,84
45,248
45,76
45,414
45,34
45,89
45,413
45,240
45,339
45,394
45,310
45,7
45,208
45,297
45,306
45,348
45,98
45,45
45,354
45,185
45,46
45,184
45,409
45,246
45,322
45,100
45,255
45,300
45,377
45,345
45,309
45,327
45,36
45,212
45,96
45,227
45,230
45,389
45,277
45,395
45,159
45,404
45,418
45,86
45,405
45,223
45,199
45,312
45,183
45,83
45,133
45,263
45,325
45,342
45,59
45,80
45,99
45,64
45,134
45,181
45,201
45,242
45,314
45,321
45,331
45,420
45,81
45,82
45,114
45,346
45,55
45,74
45,278
45,43
45,249
45,397
45,26
45,108
45,115
45,158
45,211
45,228
45,383
45,422
45,92
45,192
45,210
45,305
45,319
45,361
45,399
45,6
45,35
45,40
45,104
45,112
45,171
45,270
45,275
45,396
45,406
45,132
45,179
45,295
45,374
45,13
45,152
45,170
45,215
45,221
45,373
45,378
45,49
45,220
45,15
45,22
45,24
45,113
45,126
45,189
45,265
45,266
45,367
45,128
45,193
45,205
45,225
45,238
45,351
45,352
45,419
45,3
45,44
45,62
45,244
45,289
45,307
45,324
45,11
45,23
45,123
45,140
45,151
45,186
45,191
45,254
45,291
45,356
45,403
45,63
45,66
45,94
45,146
45,168
45,194
45,198
45,222
45,233
45,250
45,267
45,276
45,308
45,313
45,316
45,323
45,340
45,357
45,360
45,401
45,407
45,412
45,417
45,14
45,28
45,77
45,138
45,149
45,150
45,153
45,209
45,217
45,237
45,283
45,298
45,332
45,338
45,363
45,416
45,10
45,18
45,21
45,27
45,52
45,57
45,65
45,72
45,78
45,87
45,90
45,97
45,105
45,109
45,118
45,120
45,127
45,135
45,136
45,142
45,145
45,147
45,154
45,162
45,164
45,177
45,190
45,195
45,200
45,216
45,224
45,226
45,234
45,245
45,252
45,256
45,260
45,269
45,274
45,285
45,286
45,288
45,315
45,320
45,330
45,334
45,341
45,344
45,347
45,350
45,359
45,366
45,375
45,376
45,385
45,386
45,387
45,392
45,398
45,402
45,415
45,2
45,4
45,5
45,8
45,12
45,16
45,17
45,19
45,25
45,29
45,30
45,33
45,37
45,41
45,42
45,50
45,51
45,60
45,67
45,68
45,73
45,85
45,91
45,95
45,101
45,102
45,106
45,111
45,116
45,119
45,124
45,125
45,129
45,130
45,137
45,141
45,143
45,161
45,163
45,165
45,166
45,169
45,172
45,173
45,178
45,180
45,187
45,197
45,203
45,204
45,206
45,213
45,214
45,218
45,219
45,231
45,232
45,235
45,236
45,239
45,251
45,257
45,259
45,268
45,273
45,279
45,280
45,282
45,287
45,296
45,299
45,304
45,317
45,318
45,329
45,336
45,349
45,353
45,362
45,364
45,368
45,372
45,380
45,381
45,384
45,388
45,393
45,411
45,421
45,423
46,47
46,69
46,202
46,284
46,54
46,215
46,1
46,53
46,20
46,32
46,56
46,294
46,291
46,23
46,116
46,348
46,231
46,157
46,90
46,151
46,260
46,156
46,121
46,272
46,351
46,382
46,80
46,101
46,39
46,203
46,26
46,392
46,148
46,378
46,374
46,174
46,99
46,271
46,326
46,93
46,228
46,334
46,117
46,149
46,367
46,254
46,359
46,296
46,328
46,48
46,297
46,204
46,238
46,61
46,339
46,247
46,290
46,108
46,91
46,402
46,25
46,349
46,160
46,315
46,240
46,335
46,71
46,399
46,303
46,89
46,133
46,258
46,253
46,155
46,211
46,352
46,232
46,124
46,132
46,38
46,110
46,323
46,280
46,319
46,301
46,201
46,343
46,313
46,414
46,269
46,49
46,403
46,188
46,361
46,236
46,293
46,340
46,193
46,279
46,418
46,100
46,304
46,318
46,140
46,248
46,373
46,103
46,82
46,11
46,34
46,192
46,9
46,43
46,295
46,250
46,88
46,262
46,333
46,200
46,268
46,185
46,36
46,237
46,355
46,306
46,370
46,358
46,168
46,10
46,189
46,14
46,134
46,384
46,329
46,73
46,341
46,416
46,363
46,396
46,142
46,415
46,177
46,6
46,86
46,33
46,277
46,194
46,259
46,344
46,220
46,230
46,345
46,377
46,395
46,115
46,195
46,356
46,27
46,408
46,241
46,273
46,79
46,144
46,5
46,298
46,107
46,167
46,409
46,176
46,85
46,135
46,410
46,44
46,46
46,68
46,70
46,159
46,219
46,257
46,391
46,267
46,422
46,139
46,164
46,292
46,67
46,158
46,309
46,307
46,242
46,419
46,275
46,94
46,289
46,379
46,387
46,221
46,360
46,324
46,383
46,401
46,209
46,152
46,96
46,166
46,338
46,278
46,342
46,147
46,420
46,146
46,102
46,365
46,17
46,205
46,18
46,129
46,287
46,385
46,366
46,286
46,175
46,285
46,261
46,249
46,112
46,122
46,7
46,196
46,182
46,322
46,337
46,143
46,281
46,300
46,371
46,45
46,136
46,212
46,233
46,264
46,310
46,191
46,255
46,308
46,411
46,16
46,131
46,163
46,227
46,109
46,302
46,288
46,327
46,66
46,282
46,407
46,417
46,138
46,234
46,346
46,65
46,179
46,105
46,127
46,170
46,171
46,217
46,376
46,386
46,35
46,37
46,58
46,178
46,406
46,412
46,30
46,213
46,128
46,180
46,198
46,276
46,350
46,368
46,372
46,364
46,12
46,55
46,405
46,186
46,173
46,104
46,113
46,394
46,305
46,389
46,76
46,321
46,331
46,388
46,22
46,42
46,72
46,183
46,252
46,270
46,316
46,126
46,208
46,243
46,332
46,41
46,62
46,75
46,81
46,120
46,197
46,224
46,229
46,397
46,398
46,225
46,246
46,21
46,77
46,84
46,87
46,97
46,130
46,169
46,210
46,226
46,244
46,245
46,265
46,266
46,311
46,330
46,404
46,421
46,2
46,24
46,28
46,52
46,64
46,74
46,78
46,83
46,92
46,98
46,119
46,153
46,256
46,274
46,314
46,380
46,400
46,413
46,31
46,50
46,57
46,59
46,118
46,137
46,141
46,145
46,150
46,165
46,181
46,216
46,223
46,235
46,320
46,354
46,369
46,390
46,4
46,13
46,15
46,60
46,123
46,199
46,207
46,222
46,263
46,283
46,312
46,325
46,393
46,19
46,63
46,95
46,106
46,111
46,114
46,125
46,161
46,162
46,190
46,206
46,214
46,218
46,239
46,251
46,299
46,336
46,357
46,3
46,8
46,29
46,40
46,172
46,184
46,347
46,353
46,362
46,375
46,381
46,51
46,154
46,187
46,317
46,423
53,295
53,306
53,290
53,367
53,279
53,315
53,329
53,113
53,402
53,343
53,1
53,89
53,47
53,341
53,38
53,228
53,364
53,404
53,307
53,102
53,186
53,394
53,21
53,157
53,277
53,121
53,133
53,418
53,348
53,247
53,413
53,53
53,79
53,237
53,82
53,100
53,2
53,135
53,283
53,294
53,401
53,15
53,146
53,263
53,276
53,385
53,189
53,159
53,411
53,221
53,24
53,73
53,114
53,292
53,272
53,54
53,148
53,254
53,142
53,332
53,280
53,90
53,96
53,104
53,289
53,330
53,88
53,115
53,377
53,156
53,275
53,210
53,373
53,239
53,160
53,215
53,111
53,130
53,185
53,40
53,361
53,170
53,173
53,417
53,25
53,56
53,71
53,55
53,356
53,8
53,124
53,141
53,224
53,287
53,351
53,391
53,405
53,26
53,49
53,155
53,366
53,409
53,48
53,378
53,123
53,145
53,274
53,415
53,360
53,374
53,345
53,7
53,27
53,41
53,151
53,202
53,267
53,305
53,31
53,108
53,195
53,350
53,28
53,34
53,101
53,153
53,193
53,209
53,219
53,231
53,236
53,251
53,264
53,284
53,286
53,301
53,319
53,388
53,140
53,174
53,291
53,318
53,419
53,172
53,178
53,187
53,190
53,216
53,232
53,259
53,261
53,265
53,296
53,363
53,416
53,11
53,32
53,45
53,46
53,50
53,70
53,180
53,184
53,198
53,230
53,233
53,242
53,258
53,269
53,297
53,316
53,337
53,339
53,340
53,342
53,349
53,355
53,358
53,382
53,423
53,5
53,22
53,33
53,37
53,43
53,72
53,77
53,78
53,86
53,91
53,93
53,99
53,117
53,132
53,149
53,158
53,168
53,169
53,194
53,197
53,203
53,223
53,226
53,227
53,235
53,241
53,256
53,278
53,285
53,320
53,327
53,347
53,359
53,370
53,387
53,392
53,3
53,4
53,6
53,9
53,10
53,12
53,13
53,14
53,16
53,17
53,18
53,19
53,20
53,23
53,29
53,30
53,35
53,36
53,39
53,42
53,44
53,51
53,52
53,57
53,58
53,59
53,60
53,61
53,62
53,63
53,64
53,65
53,66
53,67
53,68
53,69
53,74
53,75
53,76
53,80
53,81
53,83
53,84
53,85
53,87
53,92
53,94
53,95
53,97
53,98
53,103
53,105
53,106
53,107
53,109
53,110
53,112
53,116
53,118
53,119
53,120
53,122
53,125
53,126
53,127
53,128
53,129
53,131
53,134
53,136
53,137
53,138
53,139
53,143
53,144
53,147
53,150
53,152
53,154
53,161
53,162
53,163
53,164
53,165
53,166
53,167
53,171
53,175
53,176
53,177
53,179
53,181
53,182
53,183
53,188
53,191
53,192
53,196
53,199
53,200
53,201
53,204
53,205
53,206
53,207
53,208
53,211
53,212
53,213
53,214
53,217
53,218
53,220
53,222
53,225
53,229
53,234
53,238
53,240
53,243
